iter	Passed	Remaining
1413	157911	177120
1414	158024	177010
1415	158128	176889
1416	158239	176776
1417	158351	176665
1418	158468	176560
1419	158572	176439
1420	158676	176320
1421	158778	176197
1422	158886	176081
1423	158991	175962
1424	159092	175838
1425	159195	175717
1426	159308	175607
1427	159421	175497
1428	159522	175374
1429	159627	175255
1430	159735	175140
1431	159850	175031
1432	159977	174937
1433	160077	174812
1434	160186	174698
1435	160300	174589
1436	160405	174469
1437	160512	174354
1438	160627	174245
1439	160740	174135
1440	160842	174013
1441	160952	173900
1442	161061	173786
1443	161168	173668
1444	161277	173554
1445	161390	173444
1446	161501	173332
1447	161609	173216
1448	161718	173102
1449	161819	172979
1450	161927	172864
1451	162042	172755
1452	162160	172651
1453	162278	172546
1454	162392	172437
1455	162510	172332
1456	162624	172223
1457	162745	172121
1458	162848	172001
1459	162957	171887
1460	163075	171782
1461	163195	171678
1462	163308	171568
1463	163411	171447
1464	163515	171328
1465	163626	171216
1466	163733	171100
1467	163847	170991
1468	163964	170884
1469	164076	170773
1470	164187	170661
1471	164324	170576
1472	164438	170466
1473	164545	170349
1474	164651	170233
1475	164759	170117
1476	164861	169995
1477	164974	169885
1478	165074	169762
1479	165182	169647
1480	165299	169541
1481	165407	169425
1482	165525	169320
1483	165624	169195
1484	165728	169076
1485	165836	168960
1486	165938	168840
1487	166044	168722
1488	166147	168601
1489	166247	168479
1490	166355	168364
1491	166491	168276
1492	166592	168154
1493	166695	168034
1494	166804	167919
1495	166904	167797
1496	167008	167677
1497	167118	167564
1498	167234	167457
1499	167345	167345
1500	167450	167227
1501	167560	167113
1502	167658	166988
1503	167759	166867
1504	167859	166743
1505	167962	166623
1506	168077	166515
1507	168186	166402
1508	168298	166291
1509	168409	166178
1510	168522	166068
1511	168631	165955
1512	168744	165845
1513	168852	165729
1514	168967	165621
1515	169070	165501
1516	169181	165389
1517	169292	165278
1518	169404	165167
1519	169515	165054
1520	169627	164943
1521	169738	164831
1522	169841	164711
1523	169947	164594
1524	170055	164479
1525	170174	164375
1526	170283	164261
1527	170396	164151
1528	170507	164039
1529	170612	163921
1530	170716	163802
1531	170850	163713
1532	170951	163591
1533	171065	163482
1534	171170	163364
1535	171281	163252
1536	171400	163148
1537	171518	163042
1538	171623	162924
1539	171727	162807
1540	171832	162689
1541	171940	162574
1542	172040	162452
1543	172152	162340
1544	172264	162229
1545	172377	162119
1546	172485	162005
1547	172597	161894
1548	172706	161779
1549	172817	161668
1550	172920	161548
1551	173035	161440
1552	173141	161323
1553	173258	161217
1554	173371	161107
1555	173479	160992
1556	173582	160873
1557	173683	160751
1558	173791	160637
1559	173898	160521
1560	174013	160413
1561	174115	160293
1562	174229	160184
1563	174333	160065
1564	174446	159955
1565	174553	159839
1566	174662	159726
1567	174769	159610
1568	174874	159493
1569	174989	159385
1570	175103	159276
1571	175237	159185
1572	175343	159068
1573	175455	158958
1574	175557	158837
1575	175658	158716
1576	175764	158600
1577	175872	158486
1578	175979	158369
1579	176086	158254
1580	176193	158139
1581	176309	158032
1582	176432	157931
1583	176538	157814
1584	176639	157694
1585	176752	157583
1586	176857	157466
1587	176958	157346
1588	177068	157232
1589	177182	157123
1590	177292	157011
1591	177436	156929
1592	177555	156824
1593	177665	156711
1594	177772	156595
1595	177881	156482
1596	177988	156367
1597	178100	156255
1598	178216	156148
1599	178329	156038
1600	178435	155921
1601	178544	155808
1602	178644	155687
1603	178748	155569
1604	178863	155460
1605	178963	155339
1606	179064	155219
1607	179172	155104
1608	179282	154992
1609	179391	154878
1610	179504	154767
1611	179619	154659
1612	179724	154542
1613	179831	154428
1614	179936	154310
1615	180038	154191
1616	180149	154079
1617	180261	153968
1618	180368	153853
1619	180473	153736
1620	180585	153625
1621	180693	153511
1622	180806	153401
1623	180907	153281
1624	181020	153170
1625	181121	153050
1626	181232	152939
1627	181342	152827
1628	181456	152717
1629	181564	152603
1630	181664	152482
1631	181778	152373
1632	181896	152267
1633	182003	152152
1634	182107	152034
1635	182225	151928
1636	182335	151816
1637	182446	151704
1638	182549	151586
1639	182661	151475
1640	182767	151359
1641	182906	151270
1642	183011	151154
1643	183122	151042
1644	183237	150934
1645	183349	150823
1646	183457	150709
1647	183562	150592
1648	183677	150483
1649	183785	150370
1650	183889	150252
1651	184005	150144
1652	184136	150049
1653	184264	149952
1654	184384	149847
1655	184500	149739
1656	184600	149618
1657	184702	149499
1658	184810	149385
