SamplingOperations_code,CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S06580333_20170529,S06580333,2017-05-29,18.2,1.0,High,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580333_20180704,S06580333,2018-07-04,16.3,0.8947368421052632,Good,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580333_20190605,S06580333,2019-06-05,17.4,0.95906432748538,High,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580333_20200601,S06580333,2020-06-01,20.0,1.0,High,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580333_20210420,S06580333,2021-04-20,20.0,1.0,High,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580333_20220615,S06580333,2022-06-15,19.5,1.0,High,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580333_20230512,S06580333,2023-05-12,19.0,1.0,High,847010.0,6386239.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580340_20130904,S06580340,2013-09-04,18.6,0.9066666666666668,Good,881205.0,6440800.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580340_20211109,S06580340,2021-11-09,17.7,0.8466666666666666,Good,881205.0,6440800.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580341_20080717,S06580341,2008-07-17,8.1,0.2066666666666666,Bad,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20090702,S06580341,2009-07-02,16.4,0.7599999999999999,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20100707,S06580341,2010-07-07,16.9,0.7933333333333332,Good,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20110629,S06580341,2011-06-29,16.15,0.7433333333333333,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20120720,S06580341,2012-07-20,15.4,0.6933333333333334,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20130704,S06580341,2013-07-04,19.7,0.98,High,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20140610,S06580341,2014-06-10,18.2,0.88,Good,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20150624,S06580341,2015-06-24,17.1,0.8066666666666668,Good,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20160628,S06580341,2016-06-28,15.1,0.6733333333333333,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20170705,S06580341,2017-07-05,15.6,0.7066666666666667,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20180712,S06580341,2018-07-12,15.3,0.6866666666666666,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20190805,S06580341,2019-08-05,15.0,0.6666666666666666,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20200602,S06580341,2020-06-02,15.8,0.7200000000000001,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20210609,S06580341,2021-06-09,17.3,0.8200000000000001,Good,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20220615,S06580341,2022-06-15,15.8,0.7200000000000001,Moderate,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580341_20230523,S06580341,2023-05-23,17.0,0.8,Good,845147.0,6455106.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580344_20130904,S06580344,2013-09-04,17.2,0.8133333333333332,Good,881379.0,6439913.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580344_20211109,S06580344,2021-11-09,20.0,1.0,High,881379.0,6439913.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580345_20211108,S06580345,2021-11-08,19.6,0.9733333333333334,High,876466.0,6465297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580347_20211108,S06580347,2021-11-08,,,,871612.0,6464522.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580349_20130904,S06580349,2013-09-04,15.8,0.7200000000000001,Moderate,865447.0,6464769.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580353_20210617,S06580353,2021-06-17,15.8,0.7200000000000001,Moderate,857801.0,6463055.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580356_20210608,S06580356,2021-06-08,15.9,0.7266666666666667,Moderate,850224.0,6456846.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580357_20211109,S06580357,2021-11-09,18.4,0.8933333333333332,Good,848221.0,6455259.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580358_20210617,S06580358,2021-06-17,15.8,0.7200000000000001,Moderate,862144.0,6465000.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580362_20081014,S06580362,2008-10-14,18.5,0.9,Good,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20090929,S06580362,2009-09-29,18.5,0.9,Good,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20100810,S06580362,2010-08-10,18.1,0.8733333333333334,Good,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20111004,S06580362,2011-10-04,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20120628,S06580362,2012-06-28,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20130829,S06580362,2013-08-29,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20140901,S06580362,2014-09-01,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20150624,S06580362,2015-06-24,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20160809,S06580362,2016-08-09,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20170719,S06580362,2017-07-19,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20180808,S06580362,2018-08-08,19.1,0.94,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20190805,S06580362,2019-08-05,18.2,0.88,Good,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20200811,S06580362,2020-08-11,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20210816,S06580362,2021-08-16,19.8,0.9866666666666668,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580362_20220727,S06580362,2022-07-27,20.0,1.0,High,891845.0,6436498.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20080702,S06580391,2008-07-02,13.2,0.5466666666666666,Poor,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20090604,S06580391,2009-06-04,20.0,1.0,High,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20100825,S06580391,2010-08-25,19.3,0.9533333333333334,High,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20110711,S06580391,2011-07-11,18.4,0.8933333333333332,Good,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20120626,S06580391,2012-06-26,15.9,0.7266666666666667,Moderate,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20130716,S06580391,2013-07-16,20.0,1.0,High,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580391_20141001,S06580391,2014-10-01,16.4,0.7599999999999999,Moderate,910187.0,6489759.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580401_20210830,S06580401,2021-08-30,20.0,1.0,High,935187.0,6529464.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580401_20220719,S06580401,2022-07-19,20.0,1.0,High,935187.0,6529464.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580401_20230821,S06580401,2023-08-21,20.0,1.0,High,935187.0,6529464.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580406_20160804,S06580406,2016-08-04,15.2,0.6799999999999999,Moderate,960754.0,6583402.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580406_20190701,S06580406,2019-07-01,16.1,0.7400000000000001,Moderate,960754.0,6583402.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580418_20200723,S06580418,2020-07-23,20.0,1.0,High,885402.0,6538403.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580418_20220711,S06580418,2022-07-11,19.9,0.9933333333333332,High,885402.0,6538403.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580421_20150604,S06580421,2015-06-04,16.2,0.7466666666666666,Moderate,890861.0,6541983.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580421_20150806,S06580421,2015-08-06,16.3,0.7533333333333334,Moderate,890861.0,6541983.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580433_20211115,S06580433,2021-11-15,20.0,1.0,High,888972.0,6406728.0,Rhône-Méditerranée,PREALPES DU SUD,P
S06580446_20211115,S06580446,2021-11-15,20.0,1.0,High,900216.0,6404192.0,Rhône-Méditerranée,PREALPES DU SUD,TP
S06580447_20211115,S06580447,2021-11-15,20.0,1.0,High,898388.0,6402158.0,Rhône-Méditerranée,PREALPES DU SUD,P
S06580449_20211115,S06580449,2021-11-15,20.0,1.0,High,889174.0,6410343.0,Rhône-Méditerranée,PREALPES DU SUD,TP
S06580450_20211110,S06580450,2021-11-10,20.0,1.0,High,879773.0,6411991.0,Rhône-Méditerranée,PREALPES DU SUD,TP
S06580451_20211112,S06580451,2021-11-12,20.0,1.0,High,881463.0,6387236.0,Rhône-Méditerranée,PREALPES DU SUD,TP
S06580458_20210608,S06580458,2021-06-08,15.6,0.8538011695906432,Good,865534.0,6403501.0,Rhône-Méditerranée,MEDITERRANEEN,P
S06580458_20220615,S06580458,2022-06-15,15.6,0.8538011695906432,Good,865534.0,6403501.0,Rhône-Méditerranée,MEDITERRANEEN,P
S06580458_20230704,S06580458,2023-07-04,15.6,0.8538011695906432,Good,865534.0,6403501.0,Rhône-Méditerranée,MEDITERRANEEN,P
S06580460_20211110,S06580460,2021-11-10,16.4,0.9005847953216373,Good,863827.0,6405857.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580462_20211112,S06580462,2021-11-12,16.3,0.8947368421052632,Good,851940.0,6405885.0,Rhône-Méditerranée,MEDITERRANEEN,TP
S06580477_20200812,S06580477,2020-08-12,16.1,0.7400000000000001,Moderate,938795.0,6541255.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580488_20150812,S06580488,2015-08-12,13.7,0.6214285714285713,Moderate,850959.0,6556718.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580489_20151209,S06580489,2015-12-09,14.0,0.6428571428571429,Moderate,846875.0,6553824.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580490_20150812,S06580490,2015-08-12,14.4,0.6714285714285715,Moderate,846632.0,6555326.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20150512,S06580491,2015-05-12,13.7,0.6214285714285713,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20150812,S06580491,2015-08-12,15.1,0.7214285714285714,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20160713,S06580491,2016-07-13,14.7,0.6928571428571428,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20170523,S06580491,2017-05-23,14.4,0.6714285714285715,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20180627,S06580491,2018-06-27,15.1,0.7214285714285714,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20190425,S06580491,2019-04-25,16.0,0.7857142857142857,Good,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20200619,S06580491,2020-06-19,15.5,0.75,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20210603,S06580491,2021-06-03,14.2,0.6571428571428571,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20220725,S06580491,2022-07-25,14.8,0.7000000000000001,Moderate,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580491_20230421,S06580491,2023-04-21,16.8,0.8428571428571429,Good,846639.0,6559474.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580493_20150811,S06580493,2015-08-11,15.0,0.7142857142857143,Moderate,837075.0,6558072.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580498_20160720,S06580498,2016-07-20,20.0,1.0,High,895887.0,6561463.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580498_20170601,S06580498,2017-06-01,20.0,1.0,High,895887.0,6561463.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580498_20180829,S06580498,2018-08-29,20.0,1.0,High,895887.0,6561463.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580498_20190722,S06580498,2019-07-22,20.0,1.0,High,895887.0,6561463.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580498_20200529,S06580498,2020-05-29,20.0,1.0,High,895887.0,6561463.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580502_20100707,S06580502,2010-07-07,15.5,0.7,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20110629,S06580502,2011-06-29,15.0,0.6666666666666666,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20120626,S06580502,2012-06-26,15.2,0.6799999999999999,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20130619,S06580502,2013-06-19,13.6,0.5733333333333334,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20140922,S06580502,2014-09-22,14.9,0.66,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20150526,S06580502,2015-05-26,13.2,0.5466666666666666,Poor,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20150910,S06580502,2015-09-10,15.4,0.6933333333333334,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20160817,S06580502,2016-08-17,14.8,0.6533333333333334,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20170907,S06580502,2017-09-07,15.8,0.7200000000000001,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20180621,S06580502,2018-06-21,14.7,0.6466666666666666,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20190725,S06580502,2019-07-25,14.4,0.6266666666666667,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20200826,S06580502,2020-08-26,14.8,0.6533333333333334,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20210825,S06580502,2021-08-25,14.2,0.6133333333333333,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580502_20220829,S06580502,2022-08-29,14.8,0.6533333333333334,Moderate,855260.0,6526297.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20150910,S06580506,2015-09-10,15.5,0.7,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20160930,S06580506,2016-09-30,15.4,0.6933333333333334,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20170523,S06580506,2017-05-23,15.1,0.6733333333333333,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20180626,S06580506,2018-06-26,14.3,0.62,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20190529,S06580506,2019-05-29,15.1,0.6733333333333333,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20200429,S06580506,2020-04-29,15.7,0.7133333333333333,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20210402,S06580506,2021-04-02,17.8,0.8533333333333334,Good,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20220725,S06580506,2022-07-25,14.4,0.6266666666666667,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580506_20230522,S06580506,2023-05-22,16.3,0.7533333333333334,Moderate,861651.0,6526065.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580531_20220922,S06580531,2022-09-22,16.7,0.7799999999999999,Moderate,908372.0,6496630.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580533_20160817,S06580533,2016-08-17,20.0,1.0,High,908323.0,6499222.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580533_20190724,S06580533,2019-07-24,17.5,0.8333333333333334,Good,908323.0,6499222.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580533_20200729,S06580533,2020-07-29,16.7,0.7799999999999999,Moderate,908323.0,6499222.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580533_20220922,S06580533,2022-09-22,15.7,0.7133333333333333,Moderate,908323.0,6499222.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580535_20160816,S06580535,2016-08-16,18.6,0.9066666666666668,Good,911622.0,6492782.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580535_20190724,S06580535,2019-07-24,19.3,0.9533333333333334,High,911622.0,6492782.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580535_20200806,S06580535,2020-08-06,17.6,0.8400000000000001,Good,911622.0,6492782.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580572_20200730,S06580572,2020-07-30,15.6,0.7066666666666667,Moderate,914567.0,6495472.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580574_20080702,S06580574,2008-07-02,12.8,0.52,Poor,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20090604,S06580574,2009-06-04,15.1,0.6733333333333333,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20100825,S06580574,2010-08-25,14.6,0.64,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20110712,S06580574,2011-07-12,15.4,0.6933333333333334,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20120711,S06580574,2012-07-11,15.9,0.7266666666666667,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20130626,S06580574,2013-06-26,15.6,0.7066666666666667,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20140703,S06580574,2014-07-03,16.2,0.7466666666666666,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20160816,S06580574,2016-08-16,15.3,0.6866666666666668,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580574_20200730,S06580574,2020-07-30,16.0,0.7333333333333333,Moderate,913245.0,6496499.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580576_20230907,S06580576,2023-09-07,14.9,0.66,Moderate,910200.0,6499703.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580577_20160817,S06580577,2016-08-17,15.5,0.7,Moderate,908596.0,6499943.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580577_20200728,S06580577,2020-07-28,16.0,0.7333333333333333,Moderate,908596.0,6499943.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580577_20230907,S06580577,2023-09-07,14.5,0.6333333333333333,Moderate,908596.0,6499943.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580580_20160914,S06580580,2016-09-14,19.6,0.9733333333333334,High,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580580_20180816,S06580580,2018-08-16,20.0,1.0,High,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580580_20190905,S06580580,2019-09-05,19.4,0.96,High,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580580_20200810,S06580580,2020-08-10,20.0,1.0,High,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580580_20210802,S06580580,2021-08-02,19.3,0.9533333333333334,High,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580580_20220725,S06580580,2022-07-25,18.7,0.9133333333333332,Good,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580580_20230718,S06580580,2023-07-18,20.0,1.0,High,944664.0,6542872.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,M
S06580582_20160914,S06580582,2016-09-14,16.1,0.7400000000000001,Moderate,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580582_20180807,S06580582,2018-08-07,16.450000000000003,0.7633333333333334,Moderate,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580582_20190826,S06580582,2019-08-26,16.8,0.7866666666666667,Good,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580582_20200810,S06580582,2020-08-10,20.0,1.0,High,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580582_20210803,S06580582,2021-08-03,17.8,0.8533333333333334,Good,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580582_20220720,S06580582,2022-07-20,18.7,0.9133333333333332,Good,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580582_20230719,S06580582,2023-07-19,17.2,0.8133333333333332,Good,940695.0,6539912.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580583_20160708,S06580583,2016-07-08,15.7,0.7133333333333333,Moderate,939216.0,6539018.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580583_20170622,S06580583,2017-06-22,16.7,0.7799999999999999,Moderate,939216.0,6539018.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580583_20180522,S06580583,2018-05-22,17.9,0.8599999999999999,Good,939216.0,6539018.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580583_20190606,S06580583,2019-06-06,18.7,0.9133333333333332,Good,939216.0,6539018.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580583_20200602,S06580583,2020-06-02,18.7,0.9133333333333332,Good,939216.0,6539018.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580583_20230719,S06580583,2023-07-19,16.4,0.7599999999999999,Moderate,939216.0,6539018.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,TP
S06580601_20080729,S06580601,2008-07-29,15.9,0.7785714285714286,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20090722,S06580601,2009-07-22,16.0,0.7857142857142857,Good,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20100721,S06580601,2010-07-21,12.3,0.5214285714285715,Poor,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20110817,S06580601,2011-08-17,15.3,0.7357142857142858,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20120628,S06580601,2012-06-28,14.6,0.6857142857142857,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20130716,S06580601,2013-07-16,14.2,0.6571428571428571,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20140716,S06580601,2014-07-16,16.7,0.8357142857142856,Good,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20150520,S06580601,2015-05-20,14.8,0.7000000000000001,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20160720,S06580601,2016-07-20,15.2,0.7285714285714286,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20170928,S06580601,2017-09-28,15.6,0.7571428571428571,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20180621,S06580601,2018-06-21,14.2,0.6571428571428571,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20190718,S06580601,2019-07-18,15.6,0.7571428571428571,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20200909,S06580601,2020-09-09,14.5,0.6785714285714286,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20210804,S06580601,2021-08-04,14.4,0.6714285714285715,Moderate,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580601_20220714,S06580601,2022-07-14,11.4,0.4571428571428572,Poor,874772.0,6567760.0,Rhône-Méditerranée,PLAINE SAONE,P
S06580616_20160914,S06580616,2016-09-14,20.0,1.0,High,925016.0,6579958.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580616_20200707,S06580616,2020-07-07,20.0,1.0,High,925016.0,6579958.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580616_20210901,S06580616,2021-09-01,20.0,1.0,High,925016.0,6579958.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580616_20220802,S06580616,2022-08-02,18.2,0.88,Good,925016.0,6579958.0,Rhône-Méditerranée,JURA-PREALPES DU NORD,P
S06580619_20210804,S06580619,2021-08-04,14.8,0.7000000000000001,Moderate,876096.0,6566434.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580619_20220428,S06580619,2022-04-28,14.8,0.7000000000000001,Moderate,876096.0,6566434.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580640_20090724,S06580640,2009-07-24,14.9,0.7071428571428572,Moderate,854591.0,6592191.0,Rhône-Méditerranée,PLAINE SAONE,TP
S06580640_20100722,S06580640,2010-07-22,12.3,0.5214285714285715,Poor,854591.0,6592191.0,Rhône-Méditerranée,PLAINE SAONE,TP
