SamplingOperations_code,P(High),P(Good),P(Moderate),P(Bad),P(Poor),y_hat,confidence,entropy,n_votes
S02013000_20090723,7.72889087766451e-71,8.14151593453594e-16,0.9999999999999991,5.3346050432617696e-20,1.7126903902339716e-29,Moderate,0.9999999999313269,1.1052497264213388e-10,12
S02013000_20120731,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02013000_20160721,6.363228467111213e-84,5.903616256877797e-24,0.9999995128121677,6.433421917787463e-28,4.871878323725389e-07,Moderate,0.9999952975143321,7.568358716603845e-06,11
S02016050_20160722,0.9999954278457576,2.9839183437516684e-52,3.602986832008814e-81,4.57215424252335e-06,3.3520380667566513e-110,High,0.9999622295038987,6.078926839683811e-05,11
S02016050_20170704,3.0903085652949217e-26,1.0079729032201404e-23,1.4343408920783675e-32,1.0,8.478040164853324e-82,Bad,0.9999999999313275,1.1052408446371418e-10,12
S02017000_20070808,3.146958004581891e-41,0.9999987866103145,4.0872541937435033e-07,8.04664265987677e-07,7.644622469569009e-66,Good,0.9999884943611088,1.8517611438234414e-05,12
S02018000_20130723,6.487569276538838e-102,1.95985306237755e-33,0.9999647661329674,8.721622858117932e-28,3.523386703262964e-05,Moderate,0.9997536382853676,0.0003965038837017039,12
S02018000_20160721,1.5978187855022253e-97,7.517285955746532e-62,1.4912311995240636e-17,1.5590994225185282e-36,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02018500_20100722,1.0810433454547919e-94,1.7410202964207318e-24,0.9999998771262888,2.7748412495076213e-28,1.2287371116181644e-07,Moderate,0.9999987087812242,2.078136450942382e-06,12
S02018500_20110722,1.9721601296664785e-31,0.9999959657461147,3.9918280334290613e-10,4.033854702517867e-06,2.373418822130781e-69,Good,0.9999663568291867,5.4146594601544555e-05,12
S02018500_20120731,5.615815990341323e-31,0.999990465633084,1.3706763164011712e-12,9.534365545421586e-06,1.9733524202750224e-72,Good,0.9999255904968358,0.00011975747543772894,12
S02018500_20160719,9.149944988903756e-83,2.930762200968162e-23,0.9999996181248199,7.256514126836822e-27,3.81875180096661e-07,Moderate,0.9999962562239517,6.025375107814625e-06,11
S02018780_20160728,0.9999999365340508,1.127981932732666e-52,1.3620024351168818e-81,6.346594922669596e-08,1.267138688647829e-110,High,0.9999993069910167,1.1153549313674326e-06,11
S02018780_20200730,0.9999981036192234,1.0679310631144688e-50,1.217717553349442e-90,1.8963807767023787e-06,4.0898658205685035e-111,High,0.9999832970587376,2.6882346916889192e-05,12
S02019000_20160721,1.0483303768278092e-45,0.9996972032710787,0.00029563624976618327,7.160479155003267e-06,1.1389636026255418e-42,Good,0.9982664547887912,0.002790033385838114,11
S02019200_20190718,2.4612817074268806e-108,5.584807904828937e-54,0.0007574669464175163,1.4580661079149652e-37,0.9992425330535825,Poor,0.9961477345626532,0.006199982043625466,12
S02019500_20080807,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02019500_20160720,1.2318207833167126e-29,0.999987140232631,9.564677031240021e-12,1.2859757804382222e-05,1.4652382094087466e-70,Good,0.999902028555053,0.00015767895783371552,11
