SamplingOperations_code,IBD_pred,region
2121,20.025190378945947,5
2122,17.238670539678438,5
2123,10.60335269211624,5
2124,19.708807099355262,5
2125,19.826037322594285,5
2126,15.156404803990505,5
2127,16.6816871356522,5
2128,15.703369912289947,5
2129,10.995280825878293,5
2130,15.743072360046288,5
2131,14.014975212260275,5
2132,12.991011797666786,5
2133,15.140321312122513,5
2134,20.06659948749414,5
2135,19.154091704932746,5
2136,17.550619660797476,5
2137,19.238161250861456,5
2138,16.055197950878053,5
2139,20.010793979861443,5
2140,19.405768410653316,5
2141,19.600490996270064,5
2142,15.252199066891391,5
2143,17.070100878260856,5
2144,16.105524608123,5
2145,16.674811548077663,5
2146,20.01185062741237,5
2147,19.775583063564508,5
2148,15.28582231758989,5
2149,15.736693292541636,5
2150,13.34131553569831,5
2151,17.95982403991325,5
2152,18.327083834422712,5
2153,18.787903665226494,5
2154,19.863312977893994,5
2155,19.836264307882292,5
2156,20.282033781480994,5
2157,20.073726910121763,5
2158,19.93291750171029,5
2159,17.035286413985805,5
2160,19.928099219002114,5
2161,19.159891804759926,5
2162,14.95799027973485,5
2163,20.0628385066791,5
2164,19.036188670512757,5
2165,19.8275098735684,5
2166,18.60208528461461,5
2167,19.679647233968595,5
2168,20.11780462544756,5
2169,18.287314627378095,5
2170,17.906787632472714,5
2171,14.623112477559486,5
2172,15.197880738880503,5
2173,14.992426258695208,5
2174,14.068883589302803,5
2175,15.320098975562802,5
2176,13.754156530403446,5
2177,15.27479784946533,5
2178,12.428619715042874,5
2179,10.086364400570169,5
2180,15.737466727118312,5
2181,17.285376006868365,5
2182,16.351978439610846,5
2183,9.251021319931901,5
2184,13.249457839807201,5
2185,12.40405511033357,5
2186,12.742800061908568,5
2187,19.973530658119238,5
2188,20.015554471944515,5
2189,19.948576112496177,5
2190,15.08013926120642,5
2191,19.780227181329483,5
2192,20.30847371619779,5
2193,18.165515417675387,5
2194,19.149489218313214,5
2195,20.222945952563226,5
2196,20.072486906689193,5
2197,14.298108094839034,5
2198,19.94238895904249,5
2199,16.658672439177263,5
2200,11.464449641864647,5
2201,18.91261602703792,5
2202,16.606530031607946,5
2203,17.919321802694473,5
2204,16.417562461034425,5
2205,19.33730591036931,5
2206,20.237094618691593,5
2207,20.096170771505708,5
2208,17.374721591421814,5
2209,18.923992743998983,5
2210,17.314205262131086,5
2211,14.516819643857414,5
2212,19.831635637251782,5
2213,20.152602340855125,5
2214,19.34490932846032,5
2215,18.543787834033807,5
2216,16.50546015482987,5
2217,16.134158478025828,5
2218,15.892194676796326,5
2219,15.626944556574452,5
2220,16.66071059002579,5
2221,18.239051348360185,5
2222,16.560498120121586,5
2223,19.467847751917695,5
2224,16.12332648557079,5
2225,20.079651918523844,5
2226,17.267041421535374,5
2227,17.506226268201797,5
2228,20.151426805530903,5
2229,19.801670773036896,5
2230,20.05031047931954,5
2231,19.799497244786114,5
2232,19.922888768303316,5
2233,15.810234372329559,5
2234,17.28235372396747,5
2235,19.481733913618786,5
2236,19.196739756683062,5
2237,14.34185920883568,5
2238,14.215423121381944,5
2239,16.481593976420733,5
2240,17.738665531835576,5
2241,10.296648826015357,5
2242,16.14354852803893,5
2243,19.867511637858737,5
2244,19.946441825668504,5
2245,15.577491278152868,5
